,Unnamed: 0,mz,intensity,rel.intensity,theo.mass,delta,rdb.equiv,comp,add.info,sample,rep,carbons,hydrogens,oxygens,nitrogens,phosphates,carbon_isotope,fullsample,sample_loc_row,slope,yint,error,correctedmz,em,mf,unsat,chemcalc_error,ppm,info
11173,11174,724.583,9571.1,0.57,724.583,0.01,9.0,C45 [13]C H77 O5 N ,,sc4,1,45,77,5,1,0,1,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005561369522951,724.582443863048,723.573959,C31[13C]9H77NO7P,3.5,-0.001222,-1.6887,NPO7[13C]9C31H77
11174,11175,724.5953,9267.8,0.55,724.5952,0.1,5.0,C40 [13]C3 H79 O7 N ,,sc4,1,40,79,7,1,0,3,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005561519380039,724.594743848062,723.58737,C34[13C]6H80NO7P,2.0,-0.000111,-0.1538,NPO7[13C]6C34H80
11175,11176,725.5314,40262.6,2.4,725.5319,-0.48,12.0,C39 [13]C7 H71 O4 P ,,sc4,1,39,71,4,0,1,7,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.000557292435724,725.530842707564,724.523645,C40[13C]H74NO7P,6.0,0.000065,0.0904,NPO7[13C]C40H74
11176,11177,725.5574,288808.1,17.23,725.5575,-0.13,6.5,C37 [13]C6 H76 O6 P ,,sc4,1,37,76,6,0,1,6,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.000557324112832,725.556842675887,724.549869,C31[13C]8H75NO8P,3.5,0.000289,0.3989,NPO8[13C]8C31H75
11177,11178,725.5713,18303.0,1.09,725.5715,-0.17,8.5,C46 H77 O6 ,,sc4,1,46,77,6,0,0,0,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005573410479012,725.570742658952,724.563279,C34[13C]5H78NO8P,2.0,-0.0002,-0.2765,NPO8[13C]5C34H78
11178,11179,725.599,7390.9,0.44,725.5989,0.09,8.5,C45 [13]C2 H79 O5 ,,sc4,1,45,79,5,0,0,2,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005573747962046,725.598442625204,724.590724,C33[13C]7H80NO7P,2.0,-0.000455,-0.6282,NPO7[13C]7C33H80
11179,11180,726.5353,15844.3,0.95,726.5353,-0.02,12.0,C38 [13]C8 H71 O4 P ,,sc4,1,38,71,4,0,1,8,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005585155375949,726.534741484462,725.527,C39[13C]2H74NO7P,6.0,-0.000478,-0.6595,NPO7[13C]2C39H74
11180,11181,726.5439,14284.8,0.85,726.5438,0.05,7.5,C34 [13]C8 H73 O6 N P ,,sc4,1,34,73,6,1,1,8,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005585260154075,726.543341473985,725.53594,C41H76NO7P,5.0,-0.000138,-0.1903,NPO7C41H76
11181,11182,726.5607,133576.1,7.97,726.5609,-0.19,6.5,C36 [13]C7 H76 O6 P ,,sc4,1,36,76,6,0,1,7,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005585464836926,726.560141453516,725.553224,C30[13C]9H75NO8P,3.5,0.000345,0.4756,NPO8[13C]9C30H75
11182,11183,726.5745,10106.1,0.6,726.5744,0.1,5.0,C39 [13]C3 H77 O8 N ,,sc4,1,39,77,8,1,0,3,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005585632969268,726.573941436703,725.566634,C33[13C]6H78NO8P,2.0,-0.000044,-0.0611,NPO8[13C]6C33H78
11183,11184,727.5384,26368.5,1.57,727.5382,0.29,9.0,C44 H73 O7 N ,,sc4,1,44,73,7,1,0,0,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005597376647855,727.537840262335,726.530355,C38[13C]3H74NO7P,6.0,-0.000222,-0.3061,NPO7[13C]3C38H74
11184,11185,727.5641,97894.7,5.84,727.5642,-0.16,6.5,C35 [13]C8 H76 O6 P ,,sc4,1,35,76,6,0,1,8,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005597689763883,727.563540231024,726.556578,C29[13C]10H75NO8P,3.5,0.000301,0.4145,NPO8[13C]10C29H75
11185,11186,727.5803,7613.7,0.45,727.5803,-0.04,9.5,C41 [13]C5 H77 O3 N P ,,sc4,1,41,77,3,1,1,5,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005597887136632,727.579740211286,726.570613,C25[13C]15H74NO7P,5.0,-0.001864,-2.5659,NPO7[13C]15C25H74
11186,11187,728.5208,9895.5,0.59,728.5204,0.45,14.0,C46 [13]C H69 O5 N ,,sc4,1,46,69,5,1,0,1,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005609345721248,728.520239065428,727.511359,C32[13C]9H69NO7P,8.5,-0.001617,-2.2231,NPO7[13C]9C32H69
11187,11188,728.5416,11594.7,0.69,728.5415,0.11,9.0,C43 [13]C H73 O7 N ,,sc4,1,43,73,7,1,0,1,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005609599138111,728.541039040086,727.53371,C37[13C]4H74NO7P,6.0,-0.000066,-0.0912,NPO7[13C]4C37H74
11188,11189,728.5675,40447.7,2.41,728.5677,-0.26,6.5,C34 [13]C8 H74 O8 N ,,sc4,1,34,74,8,1,0,8,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.000560991469084,728.566939008531,727.559933,C28[13C]11H75NO8P,3.5,0.000257,0.3535,NPO8[13C]11C28H75
11189,11190,729.5448,9410.2,0.56,729.5449,-0.07,9.0,C42 [13]C2 H73 O7 N ,,sc4,1,42,73,7,1,0,2,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005621821628367,729.544237817837,728.537065,C36[13C]5H74NO7P,6.0,0.00009,0.1231,NPO7[13C]5C36H74
11190,11191,729.5709,44709.8,2.67,729.5703,0.55,3.5,C40 [13]C2 H80 O7 P ,,sc4,1,40,80,7,0,1,2,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005622139617797,729.570337786038,728.563288,C27[13C]12H75NO8P,3.5,0.000213,0.2927,NPO8[13C]12C27H75
11191,11192,729.591,23576.5,1.41,729.5912,-0.16,13.5,C44 [13]C6 H75 O3 ,,sc4,1,44,75,3,0,0,6,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005622384506208,729.590437761549,728.581169,C31[13C]8H79NO8P,1.5,-0.002006,-2.7532,NPO8[13C]8C31H79
11192,11193,730.5378,30982.3,1.85,730.5378,-0.06,8.0,C44 H74 O8 ,,sc4,1,44,74,8,0,0,0,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005633919846892,730.537236608015,729.530855,C40H76NO8P,4.0,0.000881,1.2082,NPO8C40H76
11193,11194,730.5746,27422.8,1.64,730.5745,0.08,2.5,C41 H81 O7 N P ,,sc4,1,41,81,7,1,1,0,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005634368199804,730.57403656318,729.566643,C26[13C]13H75NO8P,3.5,-0.000131,-0.1791,NPO8[13C]13C26H75
11194,11195,730.5941,10998.9,0.66,730.5946,-0.42,13.5,C43 [13]C7 H75 O3 ,,sc4,1,43,75,3,0,0,7,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005634605778114,730.593536539422,729.584524,C30[13C]9H79NO8P,1.5,-0.00175,-2.3985,NPO8[13C]9C30H79
11195,11196,731.5309,9461.4,0.56,731.5308,0.04,17.5,C49 [13]C2 H69 O3 ,,sc4,1,49,69,3,0,0,2,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005646019283768,731.530335398072,730.521423,C29[13C]12H69NO7P,8.5,-0.001649,-2.2575,NPO7[13C]12C29H69
11196,11197,731.5413,14420.3,0.86,731.5412,0.11,8.0,C43 [13]C H74 O8 ,,sc4,1,43,74,8,0,0,1,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005646145992199,731.540735385401,730.53421,C39[13C]H76NO8P,4.0,0.000737,1.0095,NPO8[13C]C39H76
11197,11198,731.5778,25207.4,1.5,731.5779,-0.07,2.5,C40 [13]C H81 O7 N P ,,sc4,1,40,81,7,1,1,1,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005646590690061,731.577235340931,730.569998,C25[13C]14H75NO8P,3.5,0.000025,0.0347,NPO8[13C]14C25H75
11198,11199,731.6068,107279.1,6.4,731.6062,0.88,1.5,C41 H84 O6 N2 P ,,sc4,1,41,84,6,2,1,0,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005646944011649,731.606235305599,730.596819,C31[13C]8H81NO8P,0.5,-0.002153,-2.9475,NPO8[13C]8C31H81
11199,11200,732.5156,15901.0,0.95,732.5153,0.33,13.0,C45 [13]C H69 O6 N ,,sc4,1,45,69,6,1,0,1,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005658016379218,732.515034198362,731.506273,C31[13C]9H69NO8P,7.5,-0.001498,-2.0476,NPO8[13C]9C31H69
11200,11201,732.5439,12407.4,0.74,732.544,-0.1,4.5,C36 [13]C5 H76 O8 P ,,sc4,1,36,76,8,0,1,5,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005658361172354,732.543334163883,731.537565,C38[13C]2H76NO8P,4.0,0.001494,2.0416,NPO8[13C]2C38H76
11201,11202,732.5546,135046.4,8.05,732.5548,-0.19,9.0,C39 [13]C6 H75 O5 P ,,sc4,1,39,75,5,0,1,6,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005658491535836,732.554034150847,731.546505,C40H78NO8P,3.0,-0.000266,-0.3637,NPO8C40H78
11202,11203,732.5813,11136.9,0.66,732.5812,0.05,2.5,C39 [13]C2 H81 O7 N P ,,sc4,1,39,81,7,1,1,2,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005658816835368,732.580734118317,731.573353,C24[13C]15H75NO8P,3.5,-0.000119,-0.1621,NPO8[13C]15C24H75
11203,11204,732.5889,7539.5,0.45,732.5893,-0.43,2.5,C39 [13]C3 H82 O7 P ,,sc4,1,39,82,7,0,1,3,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005658909429991,732.588334109057,731.582293,C26[13C]13H77NO8P,2.5,0.001222,1.6701,NPO8[13C]13C26H77
11204,11205,732.6102,49262.5,2.94,732.6095,0.82,1.5,C40 [13]C H84 O6 N2 P ,,sc4,1,40,84,6,2,1,1,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005659168938606,732.609634083106,731.600174,C30[13C]9H81NO8P,0.5,-0.002197,-3.0035,NPO8[13C]9C30H81
11205,11206,733.5372,7363.8,0.44,733.5372,0.07,14.0,C41 [13]C6 H69 O5 N ,,sc4,1,41,69,5,1,0,6,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.000567046304593,733.536632953695,732.528133,C27[13C]14H69NO7P,8.5,-0.001237,-1.6887,NPO7[13C]14C27H69
11206,11207,733.549,45936.6,2.74,733.5487,0.29,7.0,C43 H75 O8 N ,,sc4,1,43,75,8,1,0,0,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005670606811266,733.548432939319,732.54092,C37[13C]3H76NO8P,4.0,-0.00025,-0.3418,NPO8[13C]3C37H76
11207,11208,733.5576,71377.4,4.26,733.5571,0.46,2.5,C39 [13]C H79 O8 N P ,,sc4,1,39,79,8,1,1,1,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005670711589392,733.557032928841,732.54986,C39[13C]H78NO8P,3.0,0.00009,0.1229,NPO8[13C]C39H78
11208,11209,733.5851,13033.0,0.78,733.5851,0.02,6.0,C44 H79 O7 N ,,sc4,1,44,79,7,1,0,0,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005671046635726,733.584532895336,732.577305,C38[13C]3H80NO7P,3.0,0.000035,0.048,NPO7[13C]3C38H80
11209,11210,733.6135,27960.6,1.67,733.6129,0.97,1.5,C39 [13]C2 H84 O6 N2 P ,,sc4,1,39,84,6,2,1,2,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005671392647212,733.612932860735,732.603529,C29[13C]10H81NO8P,0.5,-0.002141,-2.9229,NPO8[13C]10C29H81
11210,11211,734.5613,110845.8,6.61,734.5615,-0.22,9.0,C37 [13]C8 H75 O5 P ,,sc4,1,37,75,5,0,1,8,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.00056829401714,734.560731705983,733.553215,C38[13C]2H78NO8P,3.0,-0.000254,-0.3462,NPO8[13C]2C38H78
11211,11212,734.5696,85064.3,5.07,734.5694,0.14,1.5,C40 H81 O8 N P ,,sc4,1,40,81,8,1,1,0,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005683041294475,734.56903169587,733.562155,C40H80NO8P,2.0,0.000386,0.5268,NPO8C40H80
11212,11213,734.617,10878.9,0.65,734.6162,0.99,1.5,C38 [13]C3 H84 O6 N2 P ,,sc4,1,38,84,6,2,1,3,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005683618792519,734.616431638121,733.611354,C29[13C]10H82NO8P,0.0,0.002185,2.9784,NPO8[13C]10C29H82
11213,11214,735.5646,267161.6,15.93,735.5644,0.23,6.0,C43 H77 O8 N ,,sc4,1,43,77,8,1,0,0,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005695163880006,735.564030483612,734.55657,C37[13C]3H78NO8P,3.0,-0.000198,-0.2694,NPO8[13C]3C37H78
11214,11215,735.5994,10294.3,0.61,735.5994,-0.03,2.5,C36 [13]C6 H82 O7 P ,,sc4,1,36,82,7,0,1,6,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005695587865912,735.598830441213,734.592955,C38[13C]3H82NO7P,2.0,0.001388,1.889,NPO7[13C]3C38H82
11215,11216,735.6202,10822.8,0.65,735.6196,0.72,1.5,C37 [13]C4 H84 O6 N2 P ,,sc4,1,37,84,6,2,1,4,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005695841282776,735.619630415872,734.610238,C27[13C]12H81NO8P,0.5,-0.002129,-2.8984,NPO8[13C]12C27H81
11216,11217,736.5679,169517.0,10.11,736.5672,0.8,2.5,C36 [13]C4 H79 O8 N P ,,sc4,1,36,79,8,1,1,4,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005707387588613,736.567329261241,735.559924,C36[13C]4H78NO8P,3.0,-0.000142,-0.1928,NPO8[13C]4C36H78
11217,11218,737.5714,204696.2,12.21,737.5706,0.8,2.5,C35 [13]C5 H79 O8 N P ,,sc4,1,35,79,8,1,1,5,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.000571961373392,737.570828038627,736.563279,C35[13C]5H78NO8P,3.0,-0.000286,-0.388,NPO8[13C]5C35H78
11218,11219,737.5795,164770.1,9.83,737.5795,-0.03,1.5,C37 [13]C3 H81 O8 N P ,,sc4,1,37,81,8,1,1,3,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005719712420295,737.578928028758,736.57222,C37[13C]3H80NO8P,2.0,0.000555,0.753,NPO8[13C]3C37H80
11219,11220,737.6148,34351.5,2.05,737.615,-0.22,1.5,C36 [13]C6 H84 O7 P ,,sc4,1,36,84,7,0,1,6,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005720142497952,737.61422798575,736.608605,C38[13C]3H84NO7P,1.0,0.00164,2.2267,NPO7[13C]3C38H84
11220,11221,738.5422,12935.4,0.77,738.5424,-0.18,6.5,C40 [13]C3 H76 O7 P ,,sc4,1,40,76,7,0,1,3,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005731441478677,738.541626855852,737.535343,C27[13C]13H71NO8P,6.5,0.000979,1.3273,NPO8[13C]13C27H71
11221,11222,738.5625,21807.8,1.3,738.5622,0.23,10.0,C45 [13]C H75 O6 N ,,sc4,1,45,75,6,1,0,1,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005731688803789,738.56192683112,737.553224,C31[13C]9H75NO8P,4.5,-0.00144,-1.9528,NPO8[13C]9C31H75
11222,11223,738.5747,118445.4,7.06,738.5748,-0.14,9.5,C46 [13]C H77 O6 ,,sc4,1,46,77,6,0,0,1,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005731837442526,738.574126816256,737.566634,C34[13C]6H78NO8P,3.0,-0.00023,-0.3114,NPO8[13C]6C34H78
11223,11224,738.5831,103483.5,6.17,738.5832,-0.13,5.0,C42 [13]C2 H81 O6 P ,,sc4,1,42,81,6,0,1,2,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005731939783952,738.582526806022,737.575575,C36[13C]4H80NO8P,2.0,0.000311,0.4213,NPO8[13C]4C36H80
11224,11225,738.6181,15879.4,0.95,738.6184,-0.35,1.5,C35 [13]C7 H84 O7 P ,,sc4,1,35,84,7,0,1,7,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005732366206559,738.617526763379,737.61196,C37[13C]4H84NO7P,1.0,0.001696,2.2997,NPO7[13C]4C37H84
11225,11226,739.5581,7060.8,0.42,739.5585,-0.39,16.5,C43 [13]C7 H70 O3 N ,,sc4,1,43,70,3,1,0,7,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005743818699422,739.55752561813,738.552108,C29[13C]11H74NO8P,5.0,0.001846,2.4989,NPO8[13C]11C29H74
11226,11227,739.5669,11926.6,0.71,739.5669,0.01,12.0,C39 [13]C8 H74 O3 N P ,,sc4,1,39,74,3,1,1,8,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005743925914249,739.566325607409,738.561049,C31[13C]9H76NO8P,4.0,0.001986,2.689,NPO8[13C]9C31H76
11227,11228,739.5784,129160.8,7.7,739.5785,-0.13,5.0,C41 [13]C2 H80 O6 N P ,,sc4,1,41,80,6,1,1,2,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005744066024534,739.577825593398,738.570613,C26[13C]15H74NO7P,6.0,0.00005,0.0681,NPO7[13C]15C26H74
11228,11229,739.5863,121359.6,7.24,739.5862,0.09,1.5,C35 [13]C5 H81 O8 N P ,,sc4,1,35,81,8,1,1,5,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005744162274208,739.585725583773,738.578929,C35[13C]5H80NO8P,2.0,0.000467,0.632,NPO8[13C]5C35H80
11229,11230,739.6215,9056.7,0.54,739.6218,-0.22,1.5,C34 [13]C8 H84 O7 P ,,sc4,1,34,84,7,0,1,8,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005744591133516,739.620925540887,738.615315,C36[13C]5H84NO7P,1.0,0.001652,2.237,NPO7[13C]5C36H84
11230,11231,740.5556,10187.4,0.61,740.5555,0.03,11.5,C40 [13]C6 H72 O6 N ,,sc4,1,40,72,6,1,0,6,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005755971743711,740.555024402826,739.54712,C41[13C]H77NO7P,5.5,-0.000641,-0.8669,NPO7[13C]C41H77
11231,11232,740.5694,19120.1,1.14,740.5693,0.03,13.5,C49 [13]C H75 O4 ,,sc4,1,49,75,4,0,0,1,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005756139876053,740.568824386012,739.559933,C29[13C]11H75NO8P,4.5,-0.001628,-2.2015,NPO8[13C]11C29H75
11232,11233,740.5819,62209.5,3.71,740.5818,0.1,5.0,C40 [13]C3 H80 O6 N P ,,sc4,1,40,80,6,1,1,3,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005756292169841,740.581324370783,739.573344,C32[13C]8H78NO8P,3.0,-0.000718,-0.9703,NPO8[13C]8C32H78
11233,11234,740.5898,69173.4,4.13,740.5899,-0.18,5.0,C40 [13]C4 H81 O6 P ,,sc4,1,40,81,6,0,1,4,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005756388419515,740.589224361158,739.582284,C34[13C]6H80NO8P,2.0,0.000323,0.4365,NPO8[13C]6C34H80
11234,11235,741.5315,66191.7,3.95,741.5315,0.03,11.5,C40 [13]C5 H70 O7 N ,,sc4,1,40,70,7,1,0,5,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005767861624334,741.530923213838,740.523654,C34[13C]8H71NO7P,8.5,-0.000006,-0.0085,NPO7[13C]8C34H71
11235,11236,741.5528,14439.6,0.86,741.553,-0.22,10.0,C43 [13]C3 H74 O7 ,,sc4,1,43,74,7,0,0,3,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005768121132949,741.552223187887,740.546005,C39[13C]3H76NO7P,6.0,0.001045,1.4108,NPO7[13C]3C39H76
11236,11237,741.5726,46169.3,2.75,741.5727,-0.1,13.5,C48 [13]C2 H75 O4 ,,sc4,1,48,75,4,0,0,2,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005768362366309,741.572023163763,740.563288,C28[13C]12H75NO8P,4.5,-0.001472,-1.9878,NPO8[13C]12C28H75
11237,11238,741.5852,66920.0,3.99,741.5852,-0.02,5.0,C39 [13]C4 H80 O6 N P ,,sc4,1,39,80,6,1,1,4,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005768515878448,741.584623148412,740.576699,C31[13C]9H78NO8P,3.0,-0.000662,-0.8932,NPO8[13C]9C31H78
11238,11239,741.5931,77330.7,4.61,741.5929,0.19,1.5,C33 [13]C7 H81 O8 N P ,,sc4,1,33,81,8,1,1,7,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005768612128122,741.592523138787,740.585639,C33[13C]7H80NO8P,2.0,0.000379,0.5116,NPO8[13C]7C33H80
11239,11240,742.5349,29704.8,1.77,742.5348,0.13,11.5,C39 [13]C6 H70 O7 N ,,sc4,1,39,70,7,1,0,6,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005780086551291,742.534321991345,741.527009,C33[13C]9H71NO7P,8.5,-0.00005,-0.0677,NPO7[13C]9C33H71
11240,11241,742.5624,7694.9,0.46,742.5623,0.11,11.5,C38 [13]C8 H72 O6 N ,,sc4,1,38,72,6,1,0,8,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005780421597625,742.56182195784,741.55383,C39[13C]3H77NO7P,5.5,-0.000729,-0.9831,NPO7[13C]3C39H77
11241,11242,742.5758,38856.2,2.32,742.5757,0.1,10.0,C41 [13]C5 H75 O6 N ,,sc4,1,41,75,6,1,0,5,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005780584856566,742.575221941514,741.567241,C42H80NO7P,4.0,-0.000718,-0.9688,NPO7C42H80
11242,11243,742.5885,35881.0,2.14,742.5886,-0.1,5.0,C38 [13]C5 H80 O6 N P ,,sc4,1,38,80,6,1,1,5,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005780739587054,742.587921926041,741.580053,C30[13C]10H78NO8P,3.0,-0.000605,-0.8164,NPO8[13C]10C30H78
11243,11244,742.5967,40647.7,2.42,742.5967,0.01,5.0,C38 [13]C6 H81 O6 P ,,sc4,1,38,81,6,0,1,6,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005780839491779,742.596121916051,741.588994,C32[13C]8H80NO8P,2.0,0.000135,0.182,NPO8[13C]8C32H80
11244,11245,743.5383,21940.1,1.31,743.5382,0.13,11.5,C38 [13]C7 H70 O7 N ,,sc4,1,38,70,7,1,0,7,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005792311478248,743.537720768852,742.530364,C32[13C]10H71NO7P,8.5,-0.000094,-0.1268,NPO7[13C]10C32H71
11245,11246,743.5794,41078.7,2.45,743.5794,-0.02,13.5,C46 [13]C4 H75 O4 ,,sc4,1,46,75,4,0,0,4,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005792812220223,743.578820718778,742.570595,C41[13C]H80NO7P,4.0,-0.000962,-1.296,NPO7[13C]C41H80
11246,11247,743.5908,34012.7,2.03,743.5904,0.37,3.0,C42 [13]C H83 O7 P ,,sc4,1,42,83,7,0,1,1,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005792951112158,743.590220704889,742.583408,C29[13C]11H78NO8P,3.0,0.000451,0.6068,NPO8[13C]11C29H78
11247,11248,743.5999,39641.3,2.36,743.6,-0.12,5.0,C37 [13]C7 H81 O6 P ,,sc4,1,37,81,6,0,1,7,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005793061982036,743.599320693802,742.592349,C31[13C]9H80NO8P,2.0,0.000291,0.3919,NPO8[13C]9C31H80
11248,11249,744.4945,11293.1,0.67,744.4942,0.37,19.0,C49 [13]C H65 O4 N ,,sc4,1,49,65,4,1,0,1,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005803961343861,744.493919603866,743.488393,C28[13C]13H65NO8P,10.5,0.001736,2.3349,NPO8[13C]13C28H65
11249,11250,744.5417,10926.5,0.65,744.5419,-0.17,15.0,C43 [13]C6 H70 O5 ,,sc4,1,43,70,5,0,0,6,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005804536405205,744.54111954636,743.533718,C31[13C]11H71NO7P,8.5,-0.000138,-0.1857,NPO7[13C]11C31H71
11250,11251,744.5555,7618.8,0.45,744.5553,0.14,13.5,C46 [13]C3 H73 O5 ,,sc4,1,46,73,5,0,0,3,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005804704537547,744.554919529546,743.547129,C34[13C]8H74NO7P,7.0,-0.000527,-0.7094,NPO7[13C]8C34H74
11251,11252,744.5902,44496.9,2.65,744.5902,0.0,2.5,C42 H83 O7 N P ,,sc4,1,42,83,7,1,1,0,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005805127305103,744.58961948727,743.582293,C27[13C]13H77NO8P,3.5,-0.000064,-0.0854,NPO8[13C]13C27H77
11252,11253,744.6034,19849.4,1.18,744.6034,0.07,5.0,C36 [13]C8 H81 O6 P ,,sc4,1,36,81,6,0,1,8,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005805288127343,744.602819471187,743.595704,C30[13C]10H80NO8P,2.0,0.000147,0.1978,NPO8[13C]10C30H80
11253,11254,745.5456,14953.3,0.89,745.5456,0.05,10.5,C38 [13]C7 H73 O5 N P ,,sc4,1,38,73,5,1,1,7,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005816767423913,745.545018323258,744.537073,C30[13C]12H71NO7P,8.5,-0.000682,-0.916,NPO7[13C]12C30H71
11254,11255,745.587,27915.1,1.67,745.587,0.04,12.5,C46 [13]C3 H76 O4 N ,,sc4,1,46,76,4,1,0,3,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005817271820939,745.586418272818,744.577305,C39[13C]3H80NO7P,4.0,-0.00185,-2.4849,NPO7[13C]3C39H80
11255,11256,745.5938,34510.1,2.06,745.5935,0.3,2.5,C41 [13]C H83 O7 N P ,,sc4,1,41,83,7,1,1,1,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.000581735466876,745.593218264533,744.586245,C41[13C]H82NO7P,3.0,0.00029,0.3897,NPO7[13C]C41H82
11256,11257,745.6066,17192.3,1.03,745.6069,-0.26,5.0,C35 [13]C8 H79 O8 N ,,sc4,1,35,79,8,1,0,8,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005817510617599,745.606018248938,744.599058,C29[13C]11H80NO8P,2.0,0.000303,0.4071,NPO8[13C]11C29H80
11257,11258,746.51,39068.7,2.33,746.5098,0.2,18.0,C49 [13]C H67 O4 N ,,sc4,1,49,67,4,1,0,1,sc4_1,12,-1.21835030464725e-06,0.000326658966497,-0.0005828517194251,746.509417148281,745.504043,C28[13C]13H67NO8P,9.5,0.001888,2.5332,NPO8[13C]13C28H67
